transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
11763,23,1751,2017-11-16,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Sara-ann,Haddick,Female,49,1969-03-23,Missing,Health,Mass Customer,N,No,4.0,52,12,4,1714.8399999999997,4,1,1,411,Gold,60,Recent Customer,4
12438,100,1751,2017-04-13,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Sara-ann,Haddick,Female,49,1969-03-23,Missing,Health,Mass Customer,N,No,4.0,52,12,4,1714.8399999999997,4,1,1,411,Gold,60,Recent Customer,4
8280,0,2086,2017-03-21,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999995,Gayle,Cockerell,Male,68,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0,24,98,3,949.58,1,1,1,111,Bronze,30,Lost Customer,11
9216,93,2086,2017-03-25,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,583.2700000000002,Gayle,Cockerell,Male,68,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0,24,98,3,949.58,1,1,1,111,Bronze,30,Lost Customer,11
19144,33,2086,2017-09-23,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Gayle,Cockerell,Male,68,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0,24,98,3,949.58,1,1,1,111,Bronze,30,Lost Customer,11
8301,72,1450,2017-11-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
8370,16,1450,2017-05-08,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000014,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
8809,6,1450,2017-08-31,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
9333,51,1450,2017-01-19,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
16651,64,1450,2017-10-16,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
18827,16,1450,2017-06-05,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000014,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
19222,79,1450,2017-02-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999998,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57,42,7,2959.59,3,3,3,333,Gold,60,Potential Customer,5
8318,77,1377,2017-10-16,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38193.0,445.20999999999987,Giacomo,Roseburgh,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0,32,75,5,2814.08,2,2,2,222,Silver,40,High Risk Customer,8
9137,25,1377,2017-04-16,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,709.34,Giacomo,Roseburgh,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0,32,75,5,2814.08,2,2,2,222,Silver,40,High Risk Customer,8
12155,6,1377,2017-03-02,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Giacomo,Roseburgh,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0,32,75,5,2814.08,2,2,2,222,Silver,40,High Risk Customer,8
13516,38,1377,2017-10-15,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,35560.0,751.02,Giacomo,Roseburgh,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0,32,75,5,2814.08,2,2,2,222,Silver,40,High Risk Customer,8
13605,88,1377,2017-07-07,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,817.36,Giacomo,Roseburgh,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0,32,75,5,2814.08,2,2,2,222,Silver,40,High Risk Customer,8
8319,1,1648,2017-05-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Prissie,Dyde,Female,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,8.0,39,13,4,2124.93,4,1,2,412,Platinum,40,Recent Customer,4
16337,99,1648,2017-07-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Prissie,Dyde,Female,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,8.0,39,13,4,2124.93,4,1,2,412,Platinum,40,Recent Customer,4
18177,1,1648,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Prissie,Dyde,Female,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,8.0,39,13,4,2124.93,4,1,2,412,Platinum,40,Recent Customer,4
18500,58,1648,2017-07-25,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Prissie,Dyde,Female,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,8.0,39,13,4,2124.93,4,1,2,412,Platinum,40,Recent Customer,4
8326,0,3022,2017-08-18,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Gert,Kurtis,Female,21,1988-08-23,Missing,Missing,High Net Worth,N,No,8.0,32,31,5,2614.37,3,2,2,322,Gold,40,Late Bloomer,6
8354,0,3022,2017-08-30,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Gert,Kurtis,Female,21,1988-08-23,Missing,Missing,High Net Worth,N,No,8.0,32,31,5,2614.37,3,2,2,322,Gold,40,Late Bloomer,6
10427,92,3022,2017-09-26,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Gert,Kurtis,Female,21,1988-08-23,Missing,Missing,High Net Worth,N,No,8.0,32,31,5,2614.37,3,2,2,322,Gold,40,Late Bloomer,6
18342,45,3022,2017-11-29,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Gert,Kurtis,Female,21,1988-08-23,Missing,Missing,High Net Worth,N,No,8.0,32,31,5,2614.37,3,2,2,322,Gold,40,Late Bloomer,6
18701,0,3022,2017-04-08,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002,Gert,Kurtis,Female,21,1988-08-23,Missing,Missing,High Net Worth,N,No,8.0,32,31,5,2614.37,3,2,2,322,Gold,40,Late Bloomer,6
8328,84,2634,2017-01-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Silvester,Scowcroft,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0,40,189,3,798.28,1,1,1,111,Bronze,50,Lost Customer,11
8859,32,2634,2017-06-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Silvester,Scowcroft,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0,40,189,3,798.28,1,1,1,111,Bronze,50,Lost Customer,11
16447,91,2634,2017-02-14,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992,Silvester,Scowcroft,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0,40,189,3,798.28,1,1,1,111,Bronze,50,Lost Customer,11
8335,0,687,2017-03-23,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,198.29,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,62,8,6,812.72,4,2,1,421,Platinum,70,Becoming Loyal,3
9471,84,687,2017-12-22,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0,198.22000000000003,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,62,8,6,812.72,4,2,1,421,Platinum,70,Becoming Loyal,3
9515,0,687,2017-08-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455.0,90.09999999999997,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,62,8,6,812.72,4,2,1,421,Platinum,70,Becoming Loyal,3
10047,0,687,2017-01-10,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0,167.20999999999995,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,62,8,6,812.72,4,2,1,421,Platinum,70,Becoming Loyal,3
14555,0,687,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,62,8,6,812.72,4,2,1,421,Platinum,70,Becoming Loyal,3
19344,22,687,2017-11-28,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0,143.82,Welby,Ninnotti,Male,25,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,62,8,6,812.72,4,2,1,421,Platinum,70,Becoming Loyal,3
8371,63,3401,2017-05-26,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,1383.61,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27,66,6,3847.02,2,2,3,223,Silver,30,High Risk Customer,8
11226,39,3401,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0,1230.27,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27,66,6,3847.02,2,2,3,223,Silver,30,High Risk Customer,8
16283,84,3401,2017-07-21,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482.0,75.48000000000002,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27,66,6,3847.02,2,2,3,223,Silver,30,High Risk Customer,8
16386,40,3401,2017-05-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39427.0,583.2700000000002,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27,66,6,3847.02,2,2,3,223,Silver,30,High Risk Customer,8
17171,82,3401,2017-09-15,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0,459.46000000000015,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27,66,6,3847.02,2,2,3,223,Silver,30,High Risk Customer,8
19970,5,3401,2017-10-18,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40649.0,114.93,Cristie,None,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,27,66,6,3847.02,2,2,3,223,Silver,30,High Risk Customer,8
8372,5,2424,2017-07-23,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,41701.0,114.93,Loren,Batkin,Male,17,1982-01-06,Missing,Missing,Affluent Customer,N,Yes,15.0,39,67,6,2446.2,2,2,2,222,Silver,40,High Risk Customer,8
12012,87,2424,2017-05-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874.0,471.6,Loren,Batkin,Male,17,1982-01-06,Missing,Missing,Affluent Customer,N,Yes,15.0,39,67,6,2446.2,2,2,2,222,Silver,40,High Risk Customer,8
12052,10,2424,2017-09-02,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43,Loren,Batkin,Male,17,1982-01-06,Missing,Missing,Affluent Customer,N,Yes,15.0,39,67,6,2446.2,2,2,2,222,Silver,40,High Risk Customer,8
13885,67,2424,2017-10-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,34996.0,167.20999999999995,Loren,Batkin,Male,17,1982-01-06,Missing,Missing,Affluent Customer,N,Yes,15.0,39,67,6,2446.2,2,2,2,222,Silver,40,High Risk Customer,8
14684,18,2424,2017-04-01,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0,143.82,Loren,Batkin,Male,17,1982-01-06,Missing,Missing,Affluent Customer,N,Yes,15.0,39,67,6,2446.2,2,2,2,222,Silver,40,High Risk Customer,8
17338,77,2424,2017-04-19,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226.0,445.20999999999987,Loren,Batkin,Male,17,1982-01-06,Missing,Missing,Affluent Customer,N,Yes,15.0,39,67,6,2446.2,2,2,2,222,Silver,40,High Risk Customer,8
8384,3,691,2017-02-10,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
10534,84,691,2017-04-13,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206.0,75.48000000000002,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
13097,3,691,2017-06-11,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,1702.5499999999995,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
13637,17,691,2017-11-13,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,41345.0,409.8600000000001,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
16142,94,691,2017-10-23,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,641.64,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
18992,70,691,2017-11-21,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0,198.29,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
19105,64,691,2017-02-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410.0,872.8900000000001,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
19593,9,691,2017-07-29,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693.0,75.13999999999999,Carver,Carwardine,Male,29,1954-08-25,Missing,Financial Services,Affluent Customer,N,Yes,5.0,66,39,8,5678.4,3,4,4,344,Gold,70,Recent Customer,4
8392,36,2113,2017-03-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Nita,Bushell,Female,91,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0,49,33,4,2989.6400000000003,3,1,3,313,Gold,50,Late Bloomer,6
12727,73,2113,2017-11-27,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Nita,Bushell,Female,91,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0,49,33,4,2989.6400000000003,3,1,3,313,Gold,50,Late Bloomer,6
12990,43,2113,2017-06-29,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Nita,Bushell,Female,91,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0,49,33,4,2989.6400000000003,3,1,3,313,Gold,50,Late Bloomer,6
15549,36,2113,2017-04-05,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Nita,Bushell,Female,91,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0,49,33,4,2989.6400000000003,3,1,3,313,Gold,50,Late Bloomer,6
8400,84,2752,2017-05-10,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002,Cissiee,Jobern,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,61,12,4,3250.7200000000003,4,1,3,413,Platinum,70,Recent Customer,4
8588,79,2752,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429.0,737.5699999999998,Cissiee,Jobern,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,61,12,4,3250.7200000000003,4,1,3,413,Platinum,70,Recent Customer,4
11140,83,2752,2017-10-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38482.0,1408.91,Cissiee,Jobern,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,61,12,4,3250.7200000000003,4,1,3,413,Platinum,70,Recent Customer,4
11516,65,2752,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0,1028.76,Cissiee,Jobern,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,61,12,4,3250.7200000000003,4,1,3,413,Platinum,70,Recent Customer,4
8405,9,1485,2017-12-21,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,75.13999999999999,Meredeth,Luck,Male,50,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6.0,51,4,2,526.7900000000002,4,1,1,411,Gold,60,Recent Customer,4
17042,4,1485,2017-12-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549.0,451.65000000000015,Meredeth,Luck,Male,50,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6.0,51,4,2,526.7900000000002,4,1,1,411,Gold,60,Recent Customer,4
8410,25,2366,2017-11-02,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455.0,709.34,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0,45,19,5,2554.42,3,2,2,322,Gold,50,Late Bloomer,6
11415,58,2366,2017-06-24,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779.0,771.12,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0,45,19,5,2554.42,3,2,2,322,Gold,50,Late Bloomer,6
13098,51,2366,2017-07-09,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0,45,19,5,2554.42,3,2,2,322,Gold,50,Late Bloomer,6
13705,29,2366,2017-12-11,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361.0,135.84999999999997,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0,45,19,5,2554.42,3,2,2,322,Gold,50,Late Bloomer,6
19270,29,2366,2017-10-07,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052.0,135.84999999999997,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0,45,19,5,2554.42,3,2,2,322,Gold,50,Late Bloomer,6
8426,16,250,2017-01-31,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0,182.81000000000014,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
12712,17,250,2017-09-13,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,41345.0,409.8600000000001,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
13631,78,250,2017-06-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533.0,1055.82,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
14853,8,250,2017-02-18,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,34586.0,187.38999999999987,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
16296,41,250,2017-10-17,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
16527,1,250,2017-02-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,448.68,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
17547,57,250,2017-11-29,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779.0,1630.25,Kristofer,None,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,33,31,7,4019.05,3,3,3,333,Gold,40,Potential Customer,5
8429,89,1661,2017-04-12,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41,218,6,5880.33,1,2,4,124,Bronze,50,Almost Lost Customer,9
11944,83,1661,2017-02-20,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41,218,6,5880.33,1,2,4,124,Bronze,50,Almost Lost Customer,9
16395,27,1661,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41,218,6,5880.33,1,2,4,124,Bronze,50,Almost Lost Customer,9
17264,36,1661,2017-05-11,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41,218,6,5880.33,1,2,4,124,Bronze,50,Almost Lost Customer,9
17311,44,1661,2017-05-20,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41,218,6,5880.33,1,2,4,124,Bronze,50,Almost Lost Customer,9
19596,24,1661,2017-03-11,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,957.02,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,41,218,6,5880.33,1,2,4,124,Bronze,50,Almost Lost Customer,9
8438,66,3416,2017-05-07,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879.0,64.92999999999995,Evanne,Bentote,Female,6,1976-01-18,Missing,Manufacturing,Mass Customer,N,Yes,11.0,45,122,3,1207.0800000000004,1,1,1,111,Bronze,50,Lost Customer,11
15702,12,3416,2017-08-30,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0,1069.5500000000004,Evanne,Bentote,Female,6,1976-01-18,Missing,Manufacturing,Mass Customer,N,Yes,11.0,45,122,3,1207.0800000000004,1,1,1,111,Bronze,50,Lost Customer,11
